URL,Title,Description,Keywords,Title Exists (True/False),Description Exists (True/False),Keywords Exists (True/False)
https://onco.zdrav.mosreg.ru/news/moskovskii_onkologicheskii_forum_proidyot_s_1820_iyunya,Международный онкологический форум в Москве 2025,"Крупнейший международный онкологический форум пройдет в Гостином дворе Москвы с 18 по 20 июня 2025 года. Специалисты обсудят современные достижения в диагностике и терапии различных форм рака, поделятся практическим опытом и новыми технологиями. Онкологич",,True,True,False
https://onco.zdrav.mosreg.ru/news/ne_zabivaite_zaschischat_rodinki_vrach_napomnil_o_riskah_mel,Как защитить кожу от ультрафиолета летом,"Советы по защите кожи от солнечного воздействия, выбору солнцезащитных кремов и профилактике кожных заболеваний от дерматолога Московской области.",,True,True,False
https://onco.zdrav.mosreg.ru/news/kompyuternaya_tomografiya_dlya_profilaktiki_nuzhno_li_delat_,Компьютерная томография: кому и зачем нужно проходить КТ?,"Информация о компьютерной томографии: показания, противопоказания, вред организму, альтернативные методы диагностики и рекомендации врачей Красногорской больницы. Компьютерная томография, КТ диагностика, онкология, риск рака, здоровье легких, профилактика",,True,True,False
https://onco.zdrav.mosreg.ru/news/den-medicinskogo-rabotnika-otmechayut-15-iyunya,День медицинского работника в России,"15 июня в России отмечают День медицинского работника. В этот праздник поздравления принимают врачи, медсёстры, медбратья, фельдшеры, санитары, акушеры и все работники здравоохранения.",,True,True,False
https://onco.zdrav.mosreg.ru/news/medrabotniki_podmoskovya_poboryutsya_za_professionalnuyu_pre,Врачи и медработники Подмосковья могут получить профессиональную премию,Конкурс на профессиональную премию для медработников Подмосковья стартовал. Подать заявку на участие врачам можно до 15 июля. С 1 июля по 15 августа присоединиться к конкурсу могут специалисты среднего медицинского персонала.,,True,True,False
https://onco.zdrav.mosreg.ru/news/onkoskrining_polosti_rta_provodyat_na_priyome_u_stomatologa,Жители Московской области могут бесплатно провериться на онкологию полости рта,"В стоматологических поликлиниках Подмосковья проводят аутофлуоресцентную стоматоскопию. Обследование выявляет воспаления, предраковые состояния и рак слизистой рта на ранних стадиях. Онкоскрининг полости рта. Стоматология.",,True,True,False
https://onco.zdrav.mosreg.ru/news/kosmetologiya_i_onkologiya_vrach_rasskazala_o_bezopasnih_pro,Косметологические процедуры при онкологии,"Врач-онколог рассказала, как косметологические процедуры влияют на здоровье. Некоторые уколы красоты усиливают кровоток и могут провоцировать рост новообразований. Инъекции ботокса безопасны для пациентов, но есть риски осложнений у людей с противопоказан",,True,True,False
https://onco.zdrav.mosreg.ru/news/opuhol_golovnogo_mozga_ugrozhala_zhizni_molodogo_muzhchini_v,Врачи Подольска прооперировали молодого мужчину с опухолью головного мозга,Подольские врачи провели операцию по спасению молодого мужчины. Специалисты восстановили отток спиномозговой жидкости и спасли жизнь пациенту. Также врачи взяли образец ткани новообразования для постановки диагноза. Тактику лечения определят после гистоло,,True,True,False
https://onco.zdrav.mosreg.ru/news/den_semeinogo_zdorovya_provedut_v_mitischah_7_iyunya,Акция «День семейного здоровья» пройдёт в Мытищах 7 июня,"Завтра, 7 июня, всех желающих ждут в Мытищинской поликлинике на бесплатную диагностику организма и консультацию специалистов различных направлений. Мероприятие стартует в 14:00 по адресу: улица Воровского, строение 2. Прийти могут жители любого района Под",,True,True,False
https://onco.zdrav.mosreg.ru/news/redkoe_novoobrazovanie_matki_udalili_vrachi_moniiag,Уникальная операция по удалению кистозного образования проведена в Московском об,Специалисты Московского областного НИИ акушерства и гинекологии имени В.И. Краснопольского провели успешную операцию женщине с редким случаем атипичного расположения опухоли. Пациентка быстро восстановилась и была выписана домой.,,True,True,False
https://onco.zdrav.mosreg.ru/news/sertifikati_po_sotsialnoi_ipoteke_vruchili_medrabotnikam_pod,Медработникам Подмосковья предоставлено жильё по программе «Социальная ипотека»,"Московская область продолжает поддерживать медицинских сотрудников программой «Социальная ипотека»: сертификат на первоначальный взнос получил ещё 41 медик. Всего же с момента запуска программы поддержку получили более 1,9 тыс. специалистов.",,True,True,False
https://onco.zdrav.mosreg.ru/news/sprashivaem_u_onkologa_chem_opasen_sindrom_izbitochnogo_bakt,Синдром бактериального роста в кишечнике: лечение и профилактика,"Заведующая Центром амбулаторной онкологической помощи Химкинской клинической больницы Анастасия Фатеева подробно рассказывает о синдроме избыточного бактериального роста (СИБР): симптомах, способах диагностики и мерах профилактики.",,True,True,False
https://onco.zdrav.mosreg.ru/news/patsienti_balashihinskogo_tsaopa_smogut_lechitsya_v_oblastno,Пациенты ЦАОП в Балашихе смогут обслуживаться в областном онкоцентре,Объединение Центра амбулаторной онкологической помощи Балашихи с Московским областным онкологическим диспансером улучшит качество оказания специализированной помощи онкологическим больным и увеличит доступ к необходимым медицинским услугам.,,True,True,False
https://onco.zdrav.mosreg.ru/news/urologi_podrazdeleniya_schyolkovskoi_bolnitsi_provodyat_malo,Урологическое отделение в Щёлковской больнице внедряет малоинвазивные технологии,"Отделение имени В.М. Гольца в Щёлкове успешно проводит малоинвазивные урологические операции, снижающие травму тканей и ускоряющие восстановление пациентов. Врачи выполняют около 20 процедур ежедневно, преимущественно используя современные методики, такие",,True,True,False
https://onco.zdrav.mosreg.ru/news/den_zdorovya_proshyol_v_podmoskove_,Бесплатная диагностика рака прошла в Подмосковье,"В День здоровья жители Подмосковья получили консультации врачей и бесплатно прошли обследование на различные виды онкологических заболеваний. По словам Максима Забелина, такие мероприятия помогают заботиться о своем здоровье жителям Подмосковья.",,True,True,False
https://onco.zdrav.mosreg.ru/news/kazhdaya_vikurennaya_sigareta_priblizhaet_k_raku_lyogkih_31_,Рак легких: влияние сигарет на организм и способы защиты,Статистика показывает прямую связь между курением обычных и электронных сигарет и возникновением онкологических заболеваний легких. Почему так сложно диагностировать рак на ранних этапах и как минимизировать угрозу болезни? Рак. Онколог. Рак легких. КТ.,,True,True,False
https://onco.zdrav.mosreg.ru/news/beremennaya_zhenschina_perenesla_11_kursov_himioterapii_i_ro,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/shkola_palliativnogo_patsienta_otkrilas_v_pavloposadskoi_bol,Бесплатные школы для родственников паллиативных пациентов в Подмосковье,"В Московской области действуют специализированные школы, где родственники и социальные работники получают знания и поддержку по уходу за тяжелобольными пациентами. Подробная информация доступна на официальных ресурсах региона и по телефону горячей линии.",,True,True,False
https://onco.zdrav.mosreg.ru/news/odin_iz_luchshih_tsifrovih_rentgenovskih_kompleksov_v_rossii,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/melanoma_pod_kontrolem_konferentsiya_onkologov_proshla_v_obl,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bolee_15_000_telemeditsinskih_konsultatsii_proveli_podmoskov,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/shtat_moskovskogo_oblastnogo_onkodispansera_popolnilsya_novi,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/opasnaya_nahodka_rak_sheiki_matki_obnaruzhili_u_zhitelnitsi_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/mobilnie_meditsinskie_kompleksi_sovershili_4_000_viezdov_v_p,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/nedelya_profilaktiki_endokrinnih_zabolevanii_prohodit_v_ross,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/opuholi_serdtsa_bez_lecheniya_povishayut_risk_vnezapnoi_smer,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/itogi_vi_konferentsii_onkologov_podveli_v_podmoskove,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/tochnaya_diagnostika_organizma_v_dubne_ustanovyat_sovremenni,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/onkologicheskoi_sluzhbe_rossii_80_let,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/rak_kozhi_obnaruzhil_dermatolog_solnechnogorska_u_posetiteln,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/proekt_medikosotsialnoi_adaptatsii_dlya_zhenschin_s_onkologi,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/opuhol_mozga_vizvala_pristup_epilepsii_i_obmorok_u_molodogo_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/rak_kozhi_ne_dremlet_vspominaem_osnovnie_simptomi_i_meri_pro,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vi_konferentsiya_onkologov_moskovskoi_oblasti_proidyot_15_i_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/visokie_tehnologii_v_operatsionnih_podmoskovya_kakie_innovat,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/soe__vazhnii_pokazatel_dlya_viyavleniya_vospalenii_i_patolog,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/mobilnii_kompleks_uzi_budet_rabotat_v_ramenskom_okruge,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/tsifrovoi_mammograf_s_tomosintezom_i_biopsiei_poyavilsya_v_o,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/Bolee_29_tisach_veteranov_dispanserisaia,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/naviki_tsifrovoi_dermatoskopii_melkih_novoobrazovanii_osvoil,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/krasnogorskie_vrachi_dali_rekomendatsii_po_podgotovke_k_magn,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/pitanie_na_maiskih_prazdnikah_dietolog_napomnila_o_vrednosti,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/tyazhyolaya_tehnika_zarabotala_eschyo_v_dvuh_bolnitsah_podmo,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/grafik_raboti_meditsinskih_uchrezhdenii_v_prazdniki_utverdil,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vibiraem_solntsezaschitnii_krem_s_onkologom_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/svishe_800_zhitelei_podmoskovya_obsledovalis_na_dne_zdorovya,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/itogi_goda_podveli_onkologi_podmoskovya_na_regionalnoi_konfe,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vrachi_orehovozuevskoi_bolnitsi_spasli_35letnyuyu_patsientku,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/operatsii_s_robotamiassistentami_provodyat_v_podmoskove,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/lechenie_i_diagnostiku_sarkom_kostei_i_myagkih_tkanei_obsudi,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/spetsialisti_tsentra_zdorovya_obsleduyut_patsientov_feldsher,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/onlainzapis_v_tsaop_kak_zapisatsya_k_onkologu_iz_doma_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bolee_3_millionov_elektronnih_retseptov_na_lgotnih_preparati,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/virtualnuyu_realnost_ispolzuyut_v_obuchenii_buduschih_onkolo,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/neirohirurgi_kolomni_udalili_obyomnoe_novoobrazovanie_golovn,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/lider_luchevoi_terapii_vozmozhnosti_instituta_yadernoi_medit,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/odin_iz_samih_opasnih_vidov_raka_kak_razvivayutsya_opuholi_p,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vrachi_oblastnogo_onkodispansera_rasskazali_o_novih_podhodah,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/shans_na_zhizn_nedelya_donorstva_krovi_i_kostnogo_mozga_star,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/tsifrovizatsiya_zdravoohraneniya_chto_ispolzuyut_v_meditsine,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/neobichnuyu_opuhol_v_oblasti_grudnoi_kletki_udalili_77letnem,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/soveti_onkologa_kak_izbezhat_rak_kishechnika,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/novie_vozmozhnosti_endoskopii_podmoskovnie_vrachi_pobivali_n,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/mobilnie_fapi_provodyat_dispanserizatsiyu_v_odintsovskom_okr,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/nefrobiopsiyu_provodyat_v_lyuberetskoi_oblastnoi_bolnitse,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/pozhiluyu_zhenschinu_s_opuholyu_zheludka_spasli_vrachi_balas,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vspomnit_o_samom_glavnom_vsemirnii_den_zdorovya_otmechayut_7,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/kurs_na_prodolzhitelnuyu_i_aktivnuyu_zhizn_novii_natsproekt_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/krupnuyu_kistu_levogo_yaichnika_udalili_vrachi_schyolkova,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/proidite_onkoskrining_polosti_rta_5_aprelya_v_mitischinskom_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/preparat_dlya_pohudeniya_mog_sprovotsirovat_rost_novoobrazov,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/mikrohirurgicheskie_operatsii_vozobnovili_v_oblastnom_onkodi,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/nichego_ne_predveschalo_bedi_ramenskie_vrachi_spasli_detskog,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/mieloma__zlokachestvennaya_bolezn_lyudei_starshego_vozrasta,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/onkologiya_i_materinstvo_kak_zhenschin_lechat_ot_raka_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/dopolnitelnie_obsledovaniya_naznachili_41_uchastniku_dnya_zd,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/rentgenovskii_apparat_dlya_diagnostiki_slozhnih_zabolevanii_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/statsionar_dlya_odnodnevnogo_lecheniya_otkrili_v_ramenskoi_b,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/laboratornaya_diagnostika__zalog_tochnogo_diagnoza_i_uspeshn,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/opuholi_litsa_i_shei_udalyayut_v_novom_otdelenii_mitischinsk,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/prokonsultirovatsya_s_vrachom_onlain_vsyo_bolshe_patsientov_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/okolo_21_litrov_donorskoi_krovi_zagotovili_v_pavlovskom_posa,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/pyatiletnyaya_vizhivaemost_pochemu_vrachi_orientiruyutsya_na,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/dostizheniya_goda_onkologi_podmoskovya_obsudyat_izmeneniya_v,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bolee_4_tisyach_onkoskriningov_proveli_stomatologi_lyuberets,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/_ne_propustit_onkologiyu_pochti_600_edinits_novoi_tehniki_po,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/voprosi_zhenskoi_onkologii_obsudyat_na_konferentsii_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/masterklassi_po_uhodu_za_polostyu_rta_i_onkoskrining_provedu,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/nedelya_otvetstvennogo_otnosheniya_k_polosti_rta_startovala_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/kabinet_mrt_v_mitischinskoi_bolnitse_uvelichil_vremya_raboti,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/sotrudnikov_ramenskogo_priborostroitelnogo_zavoda_proverili_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/onkologiyu_na_rannih_stadiyah_nahodyat_radioizotopi_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/patsienti_s_onkologiei_mogut_zapisatsya_na_priyom_k_vrachu_p,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bolee_60_tisyach_chelovek_uznali_rezultati_dispanserizatsii_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/nehoroshie_kletki_vrachi_napomnili_opasnost_endometrioza,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/nedelya_borbi_s_virusnim_gepatitom_s_chto_nuzhno_znat_o_bole,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/besplatnie_zanyatiya_shkoli_zdorovya_prohodyat_v_bronnitsah,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bistraya_i_tochnaya_diagnostika_organizma_sovremennoe_oborud,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vaktsinatsiyu_podrostkov_ot_vpch_provodyat_v_sergievom_posad,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/mitischinskie_hirurgionkologi_proveli_operatsii_po_udaleniyu,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/novie_peredvizhnie_fapi_poyavilis_v_podmoskove,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/rodila_doch_i_pobedila_trizhdi_negativnii_rak_molochnoi_zhel,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vrachi_zhukovskogo_spasli_zhenschinu_s_razrivom_opuholi_poch,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/zdorove_previshe_vsego_eschyo_bolee_1000_zhitelei_podmoskovy,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/peite_vitamini_pravilno_soveti_ot_vrachaendokrinologa_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/blini_so_vkusom_zdorovya_kakoe_lakomstvo_ukrepit_immunitet_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/novuyu_shkolu_palliativnogo_patsienta_otkrili_v_podmoskove_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/mnozhestvennuyu_miomu_matki_udalili_vrachi_egorevska_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vrachionkologi_balashihi_proshli_ezhegodnuyu_dispanserizatsi,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/radioterapevt_nazval_chastie_luchevie_reaktsii,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/trizhdi_negativnii_rak_molochnoi_zhelezi_obsudyat_na_konfere,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/cheklist_muzhskogo_zdorovya_kakie_obsledovaniya_nuzhno_proho,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/rezultati_gistologii_za_sutki_novoe_oborudovanie_v_lyuberets,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/den_feldshera_otmechayut_v_rossii,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/simptomi_muzhskogo_nezdorovya_kak_ne_zapustit_rak_predstatel,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/ucheniki_gimnazii_2_poznakomilis_s_rabotoi_vracheionkologov,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/12_edinits_tyazhyoloi_meditsinskoi_tehniki_zarabotalo_v_podm,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/kt_ili_mrt_kakoi_metod_diagnostiki_vibrat_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/krupnaya_mioma_matki_i_kista_yaichnikov_bolee_5_let_zhitelni,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/pobochnie_effekti_pri_lechenii_onkologii_chto_nuzhno_znat_pa,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/krupnuyu_opuhol_gubi_udalili_podmoskovnie_onkologi,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/diagnostika_za_odin_den_sovremennaya_endoskopiya_v_poliklini,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/podmoskovnii_onkolog_napomnil_simptomi_raka_kishechnika,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/ultrazvukovaya_diagnostika__prostoi_i_informativnii_sposob_d,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/ot_vospaleniya_gorla_do_raka_kogda_nuzhno_idti_obsledovatsya,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/rak_zabolevanie_tihoe_glavnii_vneshtatnii_onkolog_minzdrava_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/besplatnie_obsledovaniya_na_raznie_vidi_raka_proshli_pochti_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/glavnii_narkolog_podmoskovya_vse_vidi_kureniya_povishayut_ri,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/kak_raspoznat_limfomu_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/naiti_i_pobedit_onkologiyu_na_rannih_stadiyah_kak_lechat_rak,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/konferentsiya_dlya_vrachei_i_patsientov_po_voprosam_onkologi,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/nagrazhdenie_spetsialistov_proshlo_v_moskovskom_oblastnom_on,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vsemirnii_den_borbi_protiv_raka_otmechayut_segodnya_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bolee_3700_zhitelei_orehovozuevskogo_okruga_sdelali_flyuorog,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/glavnii_vrach_oblastnogo_onkodispansera_izuchil_metodiki_lec,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/tomskie_uchyonie_nashli_protivoopuholevoe_veschestvo_v_shipo,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/zhiteli_podmoskovya_besplatno_proveryayutsya_na_onkologiyu_p,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/ogromnuyu_lipomu_udalili_dolgoprudnenskie_hirurgi_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/obyom_operatsii_po_udaleniyu_opuholei_viros_v_balashihe,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/razmer_kompensatsii_arendi_zhilya_dlya_medrabotnikov_uvelich,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/operatsii_bez_gospitalizatsii_kakie_novoobrazovaniya_udalyay,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/novuyu_polikliniku_na_450_poseschenii_v_smenu_otkrili_v_serg,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bolee_570_chelovek_obuchilis_v_shkole_palliativnogo_patsient,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/slozhnuyu_operatsiyu_po_udaleniyu_opuholi_matki_proveli_v_no,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/hronicheskie_neinfektsionnie_zabolevaniya_mozhno_ostanovit_s,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/opuhol_yaichnika_rosla_v_zhivote_zhenschini_bolee_20_let,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/kabinet_mammografii_otkrili_v_klimovske,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/chto_izmenitsya_v_zdravoohranenii_podmoskovya_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vnutrimatochnaya_spiral__nadyozhnii_metod_kontratseptsii_s_n,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/novie_viplati_po_programme_privedi_druga_utverdili_v_podmosk,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/sovremennie_analizatori_krovi_postupili_v_laboratoriyu_ramen,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/kreschenskie_kupaniya_komu_mozhno_okunatsya_v_prorub_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bolee_2500_mammografii_proveli_v_moskovskom_oblastnom_onkodi,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/obyom_maloinvazivnih_operatsii_uvelichivaetsya_v_podmoskove,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/aktsiyu_dlya_zhenschin_provedut_v_kolomenskom_perinatalnom_t,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vrachigematologi_vipustili_rukovodstvo_dlya_patsientov_s_lim,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bolee_25_let_u_zhitelya_podmoskovya_roslo_novoobrazovanie_na,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/viezdnaya_donorskaya_aktsiya_proidyot_17_yanvarya_v_elektros,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/verila_chto_vsyo_budet_horosho_istoriya_borbi_s_onkologiei_g,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/opuhol_v_oblasti_malogo_taza_udalili_u_zhitelnitsi_mitisch,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/soveti_dlya_patsientov_kak_pravilno_podgotovitsya_k_obsledov,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/peredvizhnoi_diagnosticheskii_kompleks_poyavilsya_v_ramensko,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/uznaem_u_eksperta_legko_li_sputat_rak_kozhi_s_obichnim_prisc,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/sdelaite_prazdnichnii_salat_poleznim_soveti_ot_dietologa,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/vrachionkologi_pozdravili_patsientov_s_nastupayuschim_novim_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/kak_budut_rabotat_tsentri_ambulatornoi_onkologicheskoi_pomos,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/novii_rentgenodiagnosticheskii_kompleks_ustanovili_v_mitisch,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/podmoskovnie_donori_sdali_71_tonnu_krovi_za_god_,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/bolee_6_millionov_chelovek_proshli_dispanserizatsiyu_v_podmo,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/diagnostika_raka_s_visokoi_tochnostyu_sovremennii_apparat_dl,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/chto_govorit_tsvet_vashego_yazika_o_sostoyanii_organizma,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/proverit_zdorove_grudi_v_bronnitsah_mozhno_v_kabinete_mammog,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/poleznie_perekusi_chto_sest_kogda_net_vremeni_poobedat,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/novie_palliativnie_shkoli_otkrilis_v_6_gorodah_podmoskovya,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/dobrokachestvennoe_novoobrazovanie_diametrom_10_sm_udalili_v,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/fap_posle_remonta_otkrili_v_kolomenskom_okruge,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/zapisatsya_na_onlainpriyom_k_vrachu_mozhno_na_portale_zdorov,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/rak_kishechnika_mozhet_proyavlyatsya_bolyami_v_spine,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/lechitsya-bez-otryva-ot-povsednevnyh-del-pochti-3000-chelovek-proshli-terapiyu-v-dnevnom-stacionare-mood,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/dispanserizatsiya_na_kolyosah_mobilnii_kompleks_rabotaet_v_k,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/novaya_videoendoskopicheskaya_sistema_ustanovlena_v_shatursk,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/melanomu_zapodozrili_u_uchastnika_dnya_zdorovya_v_kolomne,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/nedelya_otvetstvennogo_otnosheniya_k_zdorovyu_nachalas_v_ros,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/polozhitelnaya_dinamika_za_god_v_podmoskove_stali_chasche_vi,,,,False,False,False
https://onco.zdrav.mosreg.ru/news/operatsiya_v_3dformate_onkologi_balashihi_pouchastvovali_v_m,,,,False,False,False
